WPM Intervals,Label
37 35 36 29 36 30 33 33 31 28 31 34 27 36 35 35 28 35 34 33 37 28 28 34 37 28 34 34 27 35 34 27 28 32 30 34 29 37 32 35 27 31 29 31 28 37 27 33 33 37 31 27 34 34 31 37 29 35 29 34 27 30 27 32 32 33 27 36 28 35 35 36 37 37 28 32 35 27 34 28 36 30 37 32 33 28 37 33 32 30 33 37 36 31 28 30 28 29 31 36 33 37 37 30 32 29 28 33 32 32 30 35 29 35 37 28 37 28 34 37 36 34 32 35 27 31 31 34 30 30 33 36 34 28 29 36 31 34 32 36 36 34 31 30 30 33 34 37 30 30 31 35 33 31 29 37 32 36 32 32 30 33 34 28 28 27 27 31 31 28 33 30 30 31 28 31 36 32 34 31 31 34 37 34 29 28 35 35 35 31,0
42 40 45 40 41 41 47 50 48 42 40 43 50 42 48 40 48 48 47 48 42 44 44 50 45 43 43 50 46 48 43 46 41 42 44 50 46 46 45 50 50 40 48 43 41 41 48 47 46 44 47 50 43 43 42 49 40 48 47 48 47 40 43 44 49 43 40 41 50 40 41 45 49 48 49 41 44 44 49 41 43 49 50 43 40 43 48 44 45 47 46 46 41 43 50 47 43 44 49 49 42 45 42 44 44 46 43 43 48 41 40 46 43 48 42 40 50 50 47 50 40 46 50 47 46 48 49 47 46 40 50 40 42 43 44 47 40 41 45 47 48 44 49 44 45 46 46 48 43 44 44 44 40 46 46 48 48 47 40 50 49 48 40 47 42 40 47 50 42 46 47 45 45 41 43 43,0
56 62 62 58 63 60 63 55 54 56 57 61 64 57 55 55 56 57 57 57 57 56 62 58 56 60 62 55 61 55 62 64 63 62 64 56 64 58 64 59 56 55 60 60 57 54 64 58 55 63 59 59 62 55 62 64 57 57 59 59 58 62 54 54 54 62 62 64 63 63 58 55 55 55 63 56 60 56 59 64 55 55 60 63 55 61 63 59 64 60 57 54 63 58 59 57 64 54 62 54 56 64 62 58 54 59 62 59 54 61 63 59 63 57 60 55 54 62 59 58 54 57 64 57 64 63 62 58 57 57 62 61 63 56 56 64 58 54 57 54 60 59 60 62 60 55 56 64 61 56 54 55 64 63 60 59 57 55 62 56 55 57 61 55 58 58 60 59 57 57 60 57 64 62 55 54 55 56 57 57 63 55 59 61 64 60 60 55 62 57 58 54 58 60 62 56 56 55 57 60 61 54 55 60 64 54 57 64 56 62 61 59 55 64 63 60 61 63 58 59 54 60 60 58 56 64 58 60 54 64 59 59 60 56 64 61 57 63 59 63 58 63 60 60 57 56 58 62 57 63 63 60 64 64 61 55 59 54 62 56 62 55 55 60 62 63 59 56 63 62 63 61 55 55 55 59 55 54 54 62 61 57 57 61 61 58 64 55 59 57 61 54 56 61 59 57 60 57 59 62 60 54 54 56 64 60 61 62 54 64 62 60 57 58 61 60 62 64 54 58 56 62 57 63 55 56 64 58 60 59 59 55 57 62 60 60 55 62 60 59 57 62 64 58 59 60 56 61 60 58 61 55 64 56 56 63 58 55 57 54 62 54 58 60 60 58 57 61 64 55 62 56 56 54 57 64 64 56 64 64 54 63 59 64 62 54 58 61 56 54 61 55 64 55 54 64 59 64 61 59 54 55 60 58 55 61 64 63 62 58 63 54 57 55 62 57 56 59 60 56 64 60 63 55 54 55 61 58 60 59 59 64 62 62 54 57 62 54 58 61 60 57 60 63 55 64 54 58 58 61 64 62 54,0
60 68 62 62 66 61 67 67 68 68 60 65 69 62 64 64 64 62 65 66 60 67 59 59 64 62 66 68 63 64 63 69 68 69 67 63 69 68 60 62 66 67 69 59 69 61 69 66 60 69 61 59 62 68 60 66 69 62 68 63 62 62 60 65 64 59 60 67 59 69 64 64 59 67 66 63 59 59 62 64 63 63 59 69 67 62 60 64 60 62 65 62 68 59 66 67 69 61 67 66 65 64 60 60 61 64 65 60 64 62 62 68 64 65 67 69 65 62 68 61 62 60 67 69 65 60 66 63 65 68 67 64 61 68 67 69 65 60 62 63 66 67 60,0
60 59 59 60 58 59 60 60 58 60 60 59 59 60 59 59 58 59 59 60 58 60 59 59 58 59 59 60 59 58 60 58 60 58 58 59 59 60 59 59 59 59 59 59 60 60 58 58 60 59 60 58 58 58 59 59 59 58 60 59 58 59 59 60 60 59 59 58 58 60 59 59 58 59 60 58 60 60 58 60 60 60 59 59 59 58 58 59 59 59 60 60 60 60 58 58 59 58 60 60 59 59 60 60 58 58 60 58 59 59 60 60 60 58 59 59 60 58 58 60 58 58 58 59 60 60 60 58 58 58 60 59 60 59 58 59 59 59 58 59 59 59 58 59 58 60 60 58 59 59 58 58 59 60 58 60 60 58 59,1
52 51 50 51 51 52 51 52 50 51 51 51 51 52 51 50 50 50 52 50 51 52 51 52 52 50 52 52 52 50 52 52 52 50 51 50 50 51 50 52 50 50 50 50 51 52 52 50 50 52 52 50 52 50 50 51 51 51 52 52 50 52 52 52 50 50 50 51 51 50 51 51 50 51 51 52 50 50 51 52 50 52 52 52 51 52 51 52 52 52 52 51 52 51 51 52 50 52 51 51 50 52 50 51 50 50 51 52 50 50 51 51 50 51 51 52 52 50 50 51 52 51 50 52 52 51 51 52 50 51 50 51 52 52 51 50 51 50 52 51 50 52 52 50 50 50 52 51 51 51 52 52 52 50 52 50 50 52 51 52 51 50 52 52 50 50 51 51 50 52 50 51 52 52 50 52 50 52 52 51 51 52 51 50 50 51 52 50 50 50 51 50 50 51 50 52 50 51 51 50 50 50 52 50 50 52 50 52 51 51 51 50 52 50 51 51 50 50 51 52 52 51 52 50 51 50 50 51 52 51 50 52 50 52 52 51 52 50 51 50 51 52 50 52 52 50 52 50 51 50 52 52 51 51 52 51 51 50 51 52 51 52 51 50 51 51 50 51 50 50 50 52 51 50 52 50 51 52 52 50 51 51 52 50 52 51 50 50 51 51 50 51 50 51 50 51 52 51 50 51 50 52 51 51 52 52 51 52 52 50 52 52 51 50 52 51 50 51 50 51 50 52 51 50 50 52 50 50 52 50 50 51 50 51 50 50 50 51 52 51 50 51 50 51 52 51 50 51 50 52 50 51 52 50,1
42 42 36 34 35 42 42 42 36 41 34 35 36 35 33 38 36 41 40 36 42 33 35 35 34 34 33 41 33 40 38 37 40 40 32 35 34 32 39 33 39 40 38 33 42 35 40 39 38 33 33 39 32 36 37 36 41 39 34 39 42 42 42 37 36 41 40 33 39 39 37 37 33 38 32 40 38 35 32 32 37 35 39 32 39 33 39 40 39 37 33 36 36 37 38 35 42 38 42 35 38 33 37 42 36 37 39 38 40 42 36 36 36 41 37 37 32 39 33 40 39 41 40 35 32 39 42 37 39 38 40 33 37 35 37 34 36 41 32 41 33 33 34 33 40 38 42,0
40 44 38 42 40 47 44 45 39 46 41 37 41 40 47 43 47 45 45 43 40 43 44 39 37 45 37 37 38 42 43 38 39 38 43 47 43 37 44 43 45 46 41 39 44 42 42 37 45 43 44 38 46 44 46 40 42 39 46 38 38 45 46 38 39 39 37 46 43 37 38 38 46 41 41 37 46 47 43 47 42 39 42 43 43 46 39 39 38 42 44 45 41 37 38 43 39 46 47 44 39 41 40 46 44 40 41 46 41 41 43 41 40 47 37 40 37 45 46 44 44 39 43 43 42 45 37 45 40 45 42 42 37 47 37 42 44 40 45 42 44 47 37 38 38 41 37 43 46 47 42 40 47 37 39 45 44 45 46 39 37 42 39 40 38 44 43 41 45 38 39 43 44 41 38 41 44 40 45 37 43 37 40 41 38 38 46 46 47 40 44 45 47 45 47 47 47 43 42 39 40 41 45 42 37 44 39 40 43 45 44 40 41 46 44 39 44 41 43 44 37 42 38 39 41 42 46 45 37 41 41 37 41 42 39 46 45 37 45 44 38 41 44 39 38 47 40 43 37 42 39 44 47 40 40 45 44 40 44 45 47 37 37 46 42 43 42 47 38 37 44 42 41 38 43 46 40 47 37 47 37 41 38 41 37 43 44 39 37 46 37 38 42 45 47 43 41 46 38 42 41 43 45 45 45 44 39 46 37 44 42 42 40 40 42 37 44 43 39 46 37 45 46 43 38 40 46 44 47 44 41 47 38 40 37 45 41 38 39 38 44 47 42 43 41 43 47 44 43 43 38 40 37 40 44 46 43 41 45 44 39 44 40 40 38 42 39 45 37 43 39 45 39 38 44 44 47 46 47 46 44 47 41 37 46 43 38 41 47 39 44 44 37 44 39 46 37 42 40 44 39 41 44 41 45 40 47 37 38 39 41 44 40 41 40 43 37 45 40 44 45 39 43,0
58 64 60 65 64 62 60 62 62 65 66 63 59 62 61 59 67 60 61 63 65 60 57 61 65 66 65 61 61 63 58 60 62 58 65 61 63 66 63 60 67 62 67 65 62 64 61 57 62 62 62 59 62 65 66 63 62 65 66 63 67 67 65 60 64 60 64 66 60 59 63 60 66 57 58 60 61 67 62 65 62 63 63 67 64 57 64 61 66 57 67 57 65 57 66 58 63 66 66 58 58 63 63 60 60 60 63 60 61 64 61 67 58 66 67 61 62 63 57 67 61 65 57 57 60 66 58 60 60 59 61 57 61 64 58 59 64 58 62 64 62 62 60 62 58 61 62 60 58 63 64 63 65 61 66 64 59 58 67 59 62 58 58 57 66 61 62 66 59 66 62 67 67 58 67 65 57 60 59 60 66 57 59 59 57 67 62 62 67 65 63 61 58 64 62 61 67 59 60 65 58 57 58 57 62 59 57 66 67 60 62 60 58 65 65 66 67 60 67 64 59 58 66 66 63 60 60 57 61 59 60 58 67 64 60 65 60 66 62 60 65 57 59 63 58 61 59 64 60 65 61 62 57 62 57 63 60 57 63 62 59 63 61 60 57 65 65 66 59 57 63 59 67 64 57 67 60 64 62 64 62 59 62 65 60 66 57 60 66 64 67 62 63 67 62 58 57 65 67 62 58 58 62 57 63 59 65 66 62 59 61 59 57 62 61 64 61 66 63 57 62 58 67 67 64 65 58 65 63 60 60 62 60 64 61 66 62 61 60 60 63 65 64 57 65 64 62 59 63 61 66 61 57 61 65 59 66 64 64 58 66 57 64 58 57 62 64 62 63 59 61 60 58 65 57 61 59 57 57 64 59 63 61 63 57 58 59 59 65 67 58 61 58 58 61 62 66 65 57 67 64 59 61 63 58 67 57 62 62 66 65 63 65 61 61 59 59 57 64 57 65 59 58 65 63 64 66 67 66 67 60 63 65 57 67 57 61 63 65 57 58 67 57 63 63 58 59 65 58 61 61 66 65 64 60 65 60 64 66 65 59 57 66 64 67 62 57 61 57 65 61 61 66 66 58 63 63 58 66 65 67 65 59 57 60 60 64 64 63 67 65 60 59 67 66 60 66 57 63 62 62 57 62 65 65 60 66 63 58 63 63 63 64 62 62 58 59 59 58 65 65 62 62 67 57 58 60 65 63 59 64 58 67 60 60 58 60 67 62 64 64 63 66 64 63 59 59 61 59 60 67 63 65 57 62 59 65 66 65 63 64 60 62 64 57 59 58 59 66 65 66 62 63 57 60 58 65 67 66 57 57 65 65 57,0
54 50 55 55 49 53 58 48 50 58 50 54 55 55 54 57 51 50 56 55 57 58 58 53 54 50 53 53 52 51 54 52 54 58 56 48 49 57 53 48 48 53 58 55 57 50 58 48 58 55 58 50 58 50 55 48 58 50 49 49 54 57 51 49 53 51 49 51 51 53 51 55 55 57 57 51 53 48 56 50 58 53 49 52 48 56 48 55 57 58 56 48 50 53 55 49 52 58 58 53 56 53 52 52 54 53 56 52 52 58 52 58 57 51 49 53 50 58 55 52 55 50 52 52 56 54 52 50 57 57 51 53 55 51 54 52 49 51 54 53 49 53 57 58 53 56 56 48 50 55 54 52 58 53 57 52 49 51 57 52 51 52 49 55 49 58 56 51 53 55 50 56 58 50 54 58 49 54 56 57 51 56 48 53 55 52 58 51 54 52 52 58 51 55 48 52 50 55 58 56 55 49 53 52 58 57 55 54 53 49 56 58 58 52 55 53 48 49 50 55 51 58 54 50 51 53 50 52 52 48 53 49 56 58 53 58 48 48 53 53 52 51 54 56 56 49 51 56 58 55 56 52 54 58 53 52 54 52 48 56 58 52 50 49 54 53 58 48 52 58 54 48 58 54 49 49 52 56 58 49 48 50 57 58 49 54 56 57 55 54 48 50 57 55 55 54 52 56 48 51 56 50 53 55 53 48 53 51 52 56 50 54 57 53 57,0
52 52 53 53 52 51 52 51 52 51 51 53 51 52 53 53 51 52 52 51 52 52 51 51 53 53 52 51 51 51 53 52 52 51 52 51 52 52 53 52 52 53 53 53 51 51 52 53 51 51 52 52 53 51 53 52 52 52 53 51 53 51 53 52 53 53 52 51 53 51 52 51 52 52 51 51 51 53 51 53 51 52 53 51 52 53 52 51 52 51 52 53 53 53 51 51 52 51 51 52 53 52 51 53 51 51 53 53 52 51 53 53 53 53 51 51 53 53 53 52 52 52 51 51 52 53 51 52 51 52 51 53 51 53 53 51 52 52 52 52 52 53 53 52 52 51 51 53 52 52 53 53 51 52 53 52 53 52 52 53 53 53 51 52 51 53 51 52 53 51 52 52 51 53 51 53 53 51 52 53 53 52 53 52 51 53 53 53 52 53 52 53 52 53 53 51 53 53 52 52 53 51 53 52 52 53 51 53 51 52 53 51 51 52 52 51 52 52 52 53 51 53 52 51 51 52 51 52 51 52 51 51 51 51 52 52 51 51 53 53 51 52 53 51 53 51 52 52 51 52 52 51 52 52 51 52 52 53 51 51 53 51 51 51 52 51 52 51 51 53 51 51 52 52 53 51 52 53 53 53 53 53 52 52 52 51 52 52 53 51 52 53 52 51 52,1
63 63 67 71 71 69 62 68 64 67 66 68 63 67 65 61 68 61 69 63 65 66 66 68 61 63 61 66 61 65 71 64 67 62 69 68 64 63 70 61 63 68 69 62 64 65 67 61 65 62 62 66 70 67 70 63 66 70 65 65 65 67 61 63 62 61 62 71 64 63 68 65 62 68 68 71 63 62 63 63 66 62 62 68 67 68 70 71 69 69 62 63 63 61 65 70 61 66 69 71 71 71 68 66 70 66 71 65 61 70 71 70 70 67 67 65 69 70 67 71 66 62 66 70 70 68 63 66 69 62 65 61 70 68 67 62 66 65 69 71 61 62 63 64 67 70 71 68 61 61 62 62 64 68 63 70 65 70 66 69 61 61 65 65 71 64 63 70 64 67 62 66 71 63 69 64 65 69 67 62 67 61 61 66 68 71,0
34 44 36 36 34 34 39 41 44 44 40 39 44 36 44 36 43 37 43 37 39 34 43 37 41 34 43 35 41 38 41 38 40 42 39 40 34 43 43 39 44 43 34 40 43 40 42 42 43 40 40 40 41 36 41 39 43 44 44 41 44 36 34 37 39 39 41 37 44 44 42 40 41 37 38 35 39 35 35 40 40 37 40 40 43 38 43 41 36 43 36 36 40 41 38 40 43 43 42 37 36 39 36 44 42 44 43 40 35 35 38 35 38 44 39 43 39 34 40 42 39 34 38 38 34 41 44 44 39 38 38 34 42 38 40 38 43 35 34 34 39 39 44 39 43 39 44 38 39 40 36 42 38 38 41 41 44 42 40 38 34 42 37 40 40 40 42 38 42 36 44 43 44 42 34 35 36 44 41 43 38 42 44 37 37 41 39 42 35 36 41 34 39 37 35 37 44 34 41 44 36 42 41 43 35 35 38 38 44 40 39 41 39 39 36 44 36 39 36 41 39 37 44 40 37 42 43 37 41 44 42 35 38 43 37 34 34 40 41 34 40 34 43 40 40 42 38 37 39 42 41 42 34 39 44 36 43 34 39 44 38 34 35 42 44 42 36 36 43 44 41 34 43 37 40 37 38 43 43 41 34 35 35 40 38 38 39 37 34 40 36 39 41 39 42 38 43 40 41 42 39 40 36 40 43 38 34 44 37 40 35 37 38 36 44 40 42 41 36 42 40 43 41 35 39 42 35 37 42 39 38 34 38 38 35 36 42 39 44 43 37 37 35 42 36 38 37 41 44 36 41 37 37 42 36 43 34 38 35 43 41 44 41 39 35 43 38 44 44 36 35 41 39 37 37 40 42 41 35 42 36 39 40 40 43 44 44 40 34 38 40 41 39 40 38 36 37 41 34 40 37 39 36 40 38 43 43 41 35 36 40 39 44 44 40 42 41 37 37 39 44 43 41 34 43 36 42 40 37 43 40 39 41 40 44 44 38 35 36 37 38 39 42 36 44 34 36 35 41 39 41 43 40 42 44 37 41,0
69 71 68 64 72 63 62 72 63 72 69 65 69 65 69 63 66 68 70 68 66 64 65 65 62 67 62 70 71 65 62 70 72 69 68 67 67 64 62 71 71 66 68 70 72 70 70 67 64 64 71 65 71 69 65 69 69 63 70 68 68 64 63 71 65 69,0
48 46 51 45 43 51 51 45 48 48 43 46 51 49 48 48 46 47 45 52 50 49 52 48 50 46 46 45 49 53 44 49 51 43 49 52 47 43 48 49 45 43 51 47 52 49 51 46 47 47 43 44 43 43 53 53 47 52 44 50 43 44 51 45 43 48 44 53 44 46 44 45 51 53 47 50 43 45 53 49 46 48 50 45 49 45 49 52 45 44 44 53 53 47 44 43 45 45 49 52 51 53 48 48 52 49 46 53 44 50 51 50 45 45 43 46 44 52 53 49 53 47 44 45 43 51 44 47 44 46 48 45 51 46 52 44 46 52 43 47 46 48 50 49 46 43 53 52 51 49 44 52 50 46 46 44 52 50 43 45 50 46 44 43 47 43 53 51 50 50 44 47 46 49 52 53 47 46 44 48 49 53 44 44 48 50 48 51 46 48 53 48 50 44 45 51 47 52 51 44 48 50 51 45 47 45 48 47 50 45 53 46 44 46 44 46 53 48 44 45 53 46 47 48 43 46 53 52 46 46 43 49 52 49 50 44 46 43 49 44 44 47 51 43 51 47 43 52 47 51 48 46 43 50,0
61 62 61 61 62 60 61 60 60 61 62 60 62 62 62 62 60 62 62 61 62 61 62 60 60 61 60 60 60 62 61 60 61 62 60 62 62 62 61 62 60 62 62 62 61 61 60 61 60 62 60 61 60 61 61 62 62 61 60 60 61 61 61 61 62 61 61 60 62 61 62 60 60 61 61 60 61 62 60 62 61 62 62 62 62 61 61 61 60 61 62 61 61 62 60 60 61 60 60 60 60 61 62 61 62 60 62 60 61 60 60 62 62 61 61 60 61 62 61 61 62 62 62 61 60 61 60 62 60 61 61 61 60 60 60 61 62 62 62 60 61 61 60 61 61 62 62 61 60 60 60 60 61 61 60 61 62 60 60 62 61 61 61 61 60 62 60 60 61 60 61 60 62 61 62 62 62 61 61 61 60 60 60 62 61 60 61 62 61 62 60 60 61 60 62 62 61 62 62 60 61 62 61 61 61 61 62 61 61 60 60 62,1
67 68 67 67 66 67 68 67 67 67 68 66 67 68 66 68 67 66 68 66 67 66 66 66 66 68 67 67 68 67 68 66 68,1
43 46 39 49 42 49 40 40 43 39 44 43 39 42 40 39 44 48 48 45 45 46 45 47 49 45 44 49 42 39 48 39 47 43 45 46 48 40 44 43 43 48 39 41 39 43 46 44 44 48 41 41 42 39 48 42 44 47 39 47 49 42 44 41 43 47 40 48 42 46 45 41 47 47 43 47 43 40 43 44 39 42 43 49 45 45 49 45 42 44 41 45 47 46 47 48 41 48 45 44 47 46 45 40 43 40 39 40 45 40 46 41 45 39 39 46 39 42 49 43 47 39 43 45 44 43 39 47 44 39 43 39 48 43 44 42 49 43 42 45 47 40 39 47 48 41 49 39 39 45 44 45 43 46 49 45 49 48 48 47 39 49 39 49 48 39 48 49 47 40 42 48 49 42 40 47 49 41 48 40 46 41 48 39 39 48 40 49 47 44 41 41 47 42 42 47 41 39 47 47 46 49 49 40 43 45 47 39 49 40 47 47 45 42 47 48 43 47 44 39 42 48 40 46 47 45 43 47 43 46 45 44 43 44 42 49 39,0
60 61 55 56 61 56 60 61 57 59 52 54 56 57 59 60 61 59 52 58 57 55 61 60 59 52 58 55 58 58 54 52 56 59 53 55 56 52 60 53 60 57 57 61 60 53 52 51 55 60 52 54 53 61 59 56 60 51 60 51 51 59 57 56 61 55 61 60 55 54 59 52 54 55 55 61 58 59 51 52 57 57 56 57 60 51 60 52 52 52 51 52 60 60 61 59 58 55 54 53 60 53 60 51 53 53 57 61 51 60 60 58 51 52 52 58 54 59 51 60 52 53 56 51 55 51 55 59 51 59 58 61 56 60 61 53 53 58 55 60 60 51 61 56 51 59 59 61 61 54 51 61 54 59 60 61 58 60 60 54 59 57 51 51 56 57 61 55 56 58 55 58 56 52 60 53 58 56 59 56 55 59 54 58 53 53 56 53 54 56 61 55 60 56 55 54 56 55 60 57 58 55 53 56 59 55 60 51 61 51 51 52 56 55 52 61 57 56 52 52 55 60 54 60 51 57 61 52 59 52 59 51 52 60 53 59 54 55 61 60 59 53 54 57 61 53 51 59 56 59 59 59 52 59 57 60 54 56 53 60 55 51 52 61 58 52 53 51 52 59 58 58 58 61 54 56 53 54 55 58 61 59 60 61 52 53 55 53 60 56 52 59 53 55 59 59 59 57 60 54 52 51 57 61 60 52 56 52 52 55 55 52 53 61 59 56 52 54 57 52 52 51 60 60 59 60 54 60 54 52 59 53 57 61 59 51 57 58 51 59 55 60 56 59 53 55 58 52 55 51 55 52 58 51 61 52 51 52 52 54 54 59 57 60 55 60 58 52 57 55 56 52 60 51 61 52 56 61 55 53 61 51 57 56 54 54 59 56 51 56 56 52 60 51 53 60 55 60 55 55 59 60 54 55 59 61 55 58 58 60 60 56 56 58 56 55 57 57 57 58 59 60 53 58 53 51 52 56 56 61 56 57 59 54 57 56 58 59 56 58 56 51 58 51 52 59 56 55 57 52 51 55 56 58 61 54 54 58 55 53 57 56 52 55 51 51 51 61 51 61 51 60 55 53 57 51 61 53 60 57 54 54 53 53 56 58 58 60 59 57 58 53 53 56 55 55 61 55 55 55 57 59 61 56 58 61 60 61 52 60 56 53 59 61 58,0
56 57 56 57 57 58 56 56 58 58 56 57 57 58 57 57 56 58 58 58 58 56 56 58 56 58 56 56 58 56 58 58 58 58 56 57 57 56 57 57 58 56 56 56 56 58 58 56 57 58 56 56 56 58 57 56 57 58 56 58 58 58 56 56 56 56 57 58 58 56 56 57 58 58 58 57 58 57 58 57 58 56 56 58 58 56 57 58 57 57 57 58 58 57 56 58 56 56 56 58 58 58 56 56 57 56 56 57 58 56 57 57 57 58 57 56 57 57 58 56 58 57 57 58 57 56 57 58 58 57 57 57 57 58 58 57 56 58 56 56 56 57 57 56 56 56 57 57 57 58 57 58 58 57 56 56 58 56 56 57 58 58 58 57 57 57 57 58 56 57 58 57 56 56 58 56 57 56 56 58 57 57 57 57 58 57 58 56 57 56 57 56 56 56 57 56 57 56 57 58 56 58 58 57 58 58 56 58 56 57 57 57 56 58 56 58 57 56 56 57 58 57 57 56 57 58 57 57 56 58 58 58 57 58 57 57 56 57 58 57 58 58 57 58 58 56 56 56 58 57 56 58 58 56 56 58 57 57 57 58 57 57 56 57 58 58 58 56 58 57 58 56 57 57 57 57 57 58 57 56 56 58 57 58 58 58 56 58 57 56 56 58 56 57 57 56 56 58 56 56 58 56 58 57 58 57 57 56 56 56 57 57 56 58 58 56 58 56 58 57 57 56 56 56 58 57 57 58 57 56 58 58 57 58 56 58 57 57 57 56 58 56 57 56 56 57 56 57 58 56 58 56 58 56 57 56 56 57 56 56 57 56 58 58 57 57 57 58 58 58 58 57 57 57 58 58 58 57 56 57 56 57 58 56 56 56 57 56,1
33 40 32 33 39 38 37 32 34 32 32 40 38 40 39 40 33 40 35 34 32 32 36 39 31 40 37 40 40 36 37 33 39 31 37 38 33 36 36 35 41 33 31 32 36 37 31 40 39 37 38 38 37 41 34 36 35 36 32 32 32 37 41 39 39 32 31 33 35 33 31 31 37 37 33 35 37 38 35 38 40 41 39 32 31 34 37 41 33 33 33 33 32 35 41 36 41 40 34 32 34 40 33 34 35 35 41 35 40 32 32 31 39 38 37 39 33 35 41 36 34 35 37 34 41 40 37 38 41 31 31 38 34 37 41,0
52 53 52 52 51 51 51 51 53 53 52 53 51 51 53 52 53 52 53 51 53 52 52 53 51 53 52 52 52 51 52 53 53 51 51 53 52 53 52 51 51 52 51 53 51 53 51 52 53 51 53 52 51 53 51 51 53 52 53 52 53 53 51 51 51 52 51 53 51 52 52 52 53 52 51 53 53 53 52 53 53 52 52 51 53 51 51 53 51 51 51 52 53 51 53 52 52 52 52 53 53 53 51 53 52 51 53 52 53 53 52 51 53 51 52 51 53 52 51 52 52 52 52 51 52 53 51 51 52 52 51 53 51 53 53 52 53 52 53 53 52 52 52 53 51 52 53 51 53 53 51 53 53 51 53 53 53 52 51 52 52 53 51 51 52 51 53 53 52 51 53 52 51 51 52 52 52 51 51 53 52 52 51 53 51 51 52 53 51 53 52 53 52 52 51 51 51 53 52 51 52 51 52 51 53 51 51 53 53 53 52 52 51 53 51 51 53 53 53 52 51 52 52 53 52 53 51 52 51 53 51 53 53 52 52 51 52 52 51 51 52 51 52 53 52 53 52 52 53 52 53 53 53 51 52 52 52 53 52 52 53 53 51 53 53 51 53 52 51 52 51 53 53 52 52 52 52 52 53 52 51 53 51 52 52 53 52 52 52 51 53 53 51 52 52 52 51 52 53 51 51 51 53 53 52 53 52 53 51 53 53 52 52 51 53 52 53 52 52 52 51 51 52 51 51 51 52 53 51 53 51 52 53 51 53 52 51 51 51 53 53 53 53 51 52 52 53 53 51 51 53 53 52 52 52 52 52 51 51 52 52 52 53 51 51 51 51 52 53 51 53 52 51 51 52 52 53 51 53 53 52 52 53 51 52 53 51 51 52 51 52 52 51 52 51 51 53 53 53 53 52 51 51 53 53 51 52 53 53 52 51 51 51 53 52 52 53 52 53 52 52 52 51 52 53 51 53 51 53 51 52 53 53 53 51 52 53 51 53 52 51 53 53 53 53 51,1
45 44 45 49 54 49 45 45 52 46 49 45 50 47 52 47 52 52 53 47 50 44 51 50 53 53 53 45 45 44 49 52 44 50 54 54 50 45 51 52 45 45 51 44 51 50 51 46 54 48 50 44 54 45 45 47 54 48 45 52 49 46 54 48 52 46 52 48 45 53 52 45 53 54 45 44 46 51 53 51 44 54 53 47 45 51 52 45 54 46 54 53 51 53 53 53 51 49 47 48 52 49 53 52 49 53 48 50 54 47 54 51 47 47 50 51 49 50 48 49 54 51 48 47 54 46 49 51 51 46 44 52 48 49 49 44 51 46 53 47 45 49 54 46 48 44 54 51 46 44 44 53 49 48 52 44 52 45 47 44 50 52 53 50 48 51 50 54 49 45 49 44 44 45 54 45 50 48 44 50 44 53 46 46 51 45 50 54 54 54 52 54 48 45 45 53 47 46 47 46 47 50 50 53 44 50 46 52 54 46 45 48 49 45 52 44 46 52 50 54 44 47 54 52 49 52 46 47 50 52 44 47 53 44 49 49 49 52 44 52 45 49 45 52 53 52 52 49 53 53 54 47 49 44 51 52 49 49 46 52 48 54 45 51 44 50 49 46 54 47 53 52 52 50 54 45 46 47 45 49 54 54 48 49 51 49 50 45 53 45 53 47 47 51 52 50 54 54 45 44 49 45 49 53 44 46 52 46 48 45 44 52 50 47 51 46 44 46 53 44 48 54 54 53 50 50 46 49 50 54 51 45 54 48 49 46 47 45 50 46 45 48 52 45 48 45 49 47 47 54 45 54 46 44 47 54 47 54 47 49 47 49 44 47 48 51 46 52 54 53 48 49 47 45 51 47 44 54 45 45 50 49 45 52 47 48 46 50 49 51 49 54 53 53 53 51 45 52,0
71 70 71 70 70 70 71 70 69 69 69 70 71 69 69 71 70 69 70 71 69 71 71 69 70 69 71 71 71 69 70 71 69 70 70 71 70 70 70 69 69 70 71 69 71 70 71 70 71 71 71 69 70 70 70 70 69 71 70 70 69 70 71 71 69 69 71 71 71 69 71 71 71 71 69 69 69 69 70 69 69 71 69 71 70 70 71 71 69 70 71 71 69 70 70 70 71 71 71 71 70 70 69 71 70 69 69 69 69 70 70 69 70 69 69 69 69 71 70 69 70 69 71 69 69 71 71 69 69 69 69 69 71 70 70 69 69 71 70 71 70 69 70 69 71 69 69 70 69 69 70 69 71 70 70 70 69 71 70 69 69 70 69 70 70 70 71 70 69 70 70 69 71 71 71 69 70 70 71 69 69 69 71 69 69 70 70 69 70 70 71 69 71 71 69 69 70 71 70 70 69 70 69 71 71 70 71 70 70 71 69 71 70 71 69 69 71 70 69 69 70 69 70 70 71 71 71 69 69 69 70 70 69 69 71 70 71 69 69 70 70 70 69 70 70 69 71 69 70 70 70 71 69 70 70 71 69 71 69 71 71 70 70 69 71 71 71 71 71 69 69 69 70 69 71 71 69 70 69 71 70 70 70 70 70 70 71 70 70 69 70 70 71 71 70 70 69 69 70 69 71 71 70 71 70 70 69 69 70 70 69 71 70 71 70 69 70 71 69 69 70 69 70 71 69 69 70 71 71 69 71 71 70 69 70 71 71 71 71 70 71 71 70 69 71 71 71 69,1
