Tab Switches,Window Focus Changes,Copy Events,Cut Events,Paste Events,Full Screen Exits,Risk Level
11,11,5,8,12,0,105.81901752570971
0,13,4,9,2,2,70.6025915772769
12,8,5,6,10,4,112.82628063636587
13,4,5,0,2,2,74.95031317795903
1,12,2,2,4,2,62.78365743524656
11,5,2,8,5,0,69.10479956519845
15,4,8,6,8,1,94.08363478992385
3,0,2,1,2,3,31.31293793102625
7,9,2,5,3,3,75.84578837650498
1,0,1,8,2,4,41.17897474094275
9,3,6,3,5,2,67.04791681230917
8,14,9,9,13,4,131.25899879954272
14,2,9,1,0,0,60.8104041284615
12,10,3,2,2,2,88.87808596915845
16,7,0,6,4,3,101.32163274744465
15,11,5,3,7,0,100.08037902898377
1,11,4,6,3,0,51.78185740772276
19,6,1,4,0,4,103.85464457035607
19,14,5,7,12,4,154.15137928438352
13,10,0,7,7,1,97.14183511850547
2,14,2,4,5,3,79.06294940641408
11,6,3,6,9,3,97.42728609173994
7,14,2,5,3,4,95.29053154440449
1,7,5,7,3,3,57.80706212045768
3,13,3,8,9,3,95.434056993739
13,9,0,4,4,0,80.3910317285536
15,6,4,6,6,2,99.71919360100927
18,9,4,0,3,2,102.74585427353922
1,1,8,7,6,1,41.69896921522535
11,3,7,2,9,2,82.89823227858777
13,14,7,0,6,3,113.65878144388843
5,10,4,5,4,0,62.04069720327809
12,5,7,7,11,2,97.22640690123119
3,2,9,2,8,3,53.82862358390923
17,14,6,0,1,3,118.8843154751025
11,2,0,2,1,4,66.25937023079499
19,14,6,4,7,4,146.11198992875376
18,5,7,7,2,2,100.56014828099931
7,0,2,8,4,4,61.16992487681871
6,13,8,8,7,3,105.31028769194161
15,0,7,3,9,3,93.39044686355449
18,4,1,7,8,4,114.69836993175919
5,0,5,4,6,0,36.62993884729413
19,9,3,2,3,4,118.21760468530053
10,7,2,4,3,0,66.65885493906458
4,1,5,1,2,4,47.500786659491276
15,5,9,5,10,3,112.57516142556577
6,9,8,0,7,3,84.30654590697647
4,9,1,5,5,4,73.23597127686182
10,4,9,4,9,1,77.45863330871872
14,9,9,8,5,0,100.96658277562071
2,11,9,6,9,1,77.79924143314341
4,11,4,5,9,3,86.02142926728264
4,3,5,6,8,0,46.04905899262133
8,0,3,9,10,4,77.44858587653587
14,13,6,4,2,0,97.74867235342506
2,13,1,0,1,0,49.10984162662779
5,2,6,8,2,2,53.50119021511821
16,12,1,4,2,0,93.21700265361342
7,11,0,3,0,3,72.81455822583692
10,3,4,5,9,1,74.49163611044663
5,1,1,4,5,1,39.92795605965251
7,11,7,0,6,4,93.23026178798347
9,1,7,1,8,2,66.19928995331342
2,1,0,3,0,1,13.631537183345465
13,10,3,7,9,1,104.00024610974187
13,0,8,4,1,0,54.16319597853003
9,9,4,6,9,3,102.03715342596811
11,1,9,1,3,3,67.04555176978533
5,5,5,7,11,4,86.63335717082369
11,2,2,4,5,3,70.3423344967242
13,9,4,3,5,1,88.28354984102447
1,4,0,8,6,0,37.35466375104298
8,0,7,5,11,3,74.56359334739024
9,7,5,3,6,2,83.30398100930385
16,12,1,7,3,2,105.65081418122804
16,3,3,2,1,2,76.26234158432422
2,8,3,9,9,3,77.23041048068781
18,3,8,1,4,0,81.69936830880853
0,13,8,6,12,3,96.40424501585949
11,14,4,3,3,1,96.39550550097519
6,14,2,3,3,3,87.53014610146457
3,14,0,9,9,2,91.80265993941603
9,1,5,8,5,2,65.69280406090336
12,2,7,1,6,0,61.531780599413764
1,4,0,0,0,4,34.82171217651774
9,11,0,6,1,2,81.50585190897858
3,9,6,7,13,2,86.77863754354347
17,14,6,2,2,4,124.43439278618045
4,12,1,1,2,3,70.63890898073346
18,12,2,3,3,2,112.67322304160511
1,13,1,1,0,0,42.85825262248387
11,5,5,1,3,3,75.73388471432173
16,6,7,4,4,3,101.83665814456961
9,3,7,9,14,2,93.2127638711711
1,6,0,4,3,3,48.093131419638425
5,14,8,7,9,3,107.18959346959066
7,9,7,8,9,0,85.39648858873109
18,2,8,1,9,3,102.73302147913816
10,6,8,0,6,2,82.93261482609401
11,3,5,2,7,2,77.77570757086217
8,12,2,5,3,4,92.68718735071806
1,12,0,4,0,1,46.348995877028315
7,7,7,7,14,4,108.75641562766467
10,8,9,7,0,0,73.71576693956965
3,6,2,1,2,0,35.703336414203356
9,7,6,8,7,2,87.49048960560643
19,7,9,3,6,1,109.13509202768746
15,1,5,0,2,4,77.31033165437923
7,8,2,1,1,1,56.20840197110295
3,5,5,5,4,2,51.508559970012605
9,10,2,4,3,3,85.00133110795171
11,3,8,6,11,2,88.28844313031644
13,14,0,8,8,2,115.5688724457985
15,4,7,5,4,1,84.20530437545952
17,9,4,5,8,0,105.81486745955505
11,4,3,1,4,3,73.9806405033507
17,6,0,6,3,3,98.72182963432172
6,13,8,1,4,0,72.83441987431232
19,8,8,6,0,1,105.32817279224679
6,6,4,7,5,1,62.91040109501872
8,8,8,0,2,0,60.45641680365501
0,3,9,8,10,4,70.93749509713443
5,9,8,7,14,1,92.32599709127959
5,13,6,8,9,0,89.52365163942999
11,9,7,4,1,4,96.29478513201371
11,3,0,3,1,2,56.07364867366103
9,5,3,0,0,3,60.2325478957032
5,7,9,8,13,0,82.09176608844307
16,13,9,3,11,1,130.31654516462964
18,8,3,3,0,3,99.26967426558915
17,0,8,3,4,4,91.18260906640499
5,0,2,1,2,3,35.55676409098769
18,12,9,3,10,0,122.58097201489507
9,7,9,1,9,2,85.2987885132911
7,10,0,7,7,4,91.99387239497403
5,6,4,6,8,4,84.18713002271743
6,8,6,9,8,4,97.38181468500872
0,10,3,1,4,3,61.354692684490445
17,2,8,1,6,2,87.89969852585847
19,9,5,1,6,0,99.30453846341806
11,11,5,0,3,0,78.63276399795852
15,4,2,5,6,3,96.10719578836714
9,2,9,5,3,0,54.82932854932914
9,14,9,0,6,0,92.00363271056466
13,4,4,0,2,2,66.66092968755352
19,9,9,5,13,3,141.85641284748033
9,0,5,5,9,3,71.75002442937229
9,13,3,3,3,4,95.01391128717982
10,10,2,2,3,0,68.72532727940276
1,3,4,8,7,1,43.166539734667055
19,5,6,5,11,2,114.04054696573388
7,1,5,0,5,2,48.55029063287983
6,12,1,2,0,1,63.61754073332954
7,6,0,0,0,4,57.73363508353344
0,7,4,2,6,1,48.49697854009669
1,0,4,1,3,1,19.274480673895177
17,12,5,4,2,4,122.45243633659182
14,3,2,2,3,1,67.79495936408581
0,10,0,6,1,4,63.267759922451944
4,3,3,7,0,0,31.56778010983932
1,12,3,6,4,4,78.68471901497664
19,4,9,1,5,3,104.10674649488612
2,13,1,9,10,3,95.44419137618881
18,11,7,9,16,1,141.12062211171803
17,11,5,6,10,3,132.9673524583133
17,3,2,9,10,4,116.3189207334631
13,8,0,2,1,0,65.00695660766061
7,6,2,6,3,4,75.79019441348106
11,12,7,0,5,2,95.41444006527522
9,1,3,1,0,1,44.45672890347777
19,0,2,9,11,0,88.41725775267625
16,8,3,0,2,1,81.56538131285816
10,0,3,8,2,2,54.956956900101325
1,5,1,1,2,3,37.22136070251592
3,14,3,1,3,2,72.84173993215992
0,14,8,5,6,3,89.19936054568583
14,1,3,6,5,1,73.1102581710199
12,3,0,1,1,1,53.6678045735083
7,5,0,3,0,1,44.619165791352785
3,4,0,2,2,4,46.18727542265952
9,10,4,4,6,0,79.38214598107086
18,5,5,8,1,4,106.18239235350096
17,2,5,1,3,2,80.57882181200951
4,4,5,4,7,0,47.318190137160485
18,1,8,7,3,1,83.5963427954576
15,6,0,5,1,1,76.05093868759371
0,2,9,3,11,1,48.40673965103264
11,0,5,9,6,3,75.60813427529585
1,13,7,7,1,2,69.26697981436621
7,7,7,2,4,4,81.91681257814828
17,7,2,3,3,2,94.90989639150875
15,2,4,8,12,3,108.15310031327964
4,12,9,4,3,3,87.36185965290971
12,6,3,5,8,2,87.21231504683742
18,8,0,1,0,3,93.81834834822027
2,7,8,8,12,0,67.47046256772438
7,2,4,7,9,1,59.521528261860944
11,14,1,6,6,4,119.79097817528678
1,12,1,8,1,3,69.76059300755698
10,1,6,4,1,4,65.74039216914103
11,12,3,4,1,1,86.88675227790522
17,9,0,8,4,2,108.3834406252902
12,6,4,4,0,1,64.75907165973558
4,6,1,8,6,4,74.50120731403452
11,8,6,0,1,0,65.21669279768284
1,4,8,9,3,2,52.16619005675529
4,3,0,9,8,3,68.81972439157583
6,7,1,7,7,0,65.77072481084286
11,13,5,2,1,1,87.14357574198067
15,3,7,7,1,4,95.64334700799115
7,3,6,4,3,4,64.15577772272336
8,11,8,1,3,4,94.8071456621533
14,13,1,8,1,1,99.85495344605732
4,11,8,3,1,2,71.611386062581
12,1,3,6,4,3,71.78302650828559
4,12,2,7,3,0,65.56394754024323
10,14,6,6,7,1,107.11194539358887
9,0,4,5,3,4,59.15407624336845
19,3,4,6,7,3,106.36764645573925
12,6,1,3,4,4,84.99337546530096
8,11,5,9,0,1,80.12427910098731
13,8,5,0,5,4,101.75567663900961
17,8,3,4,5,1,97.1762946083679
14,11,4,7,8,4,122.02261292975241
9,9,6,9,7,1,91.23432789086863
6,14,7,5,0,4,92.09357797641339
7,0,5,4,2,3,50.347134045972474
2,4,4,1,2,3,42.33623555255087
14,6,2,9,4,4,102.36020549320337
15,12,6,4,6,4,125.6303911695104
3,6,7,9,0,1,51.52279382715689
5,9,2,2,0,1,55.07370102258092
0,5,4,1,1,1,29.539459054174923
3,10,1,2,0,2,51.76432444777563
10,9,9,3,5,4,100.80961917712712
11,3,9,1,4,4,80.47139049914844
4,2,3,3,3,4,49.16272742267187
15,11,3,3,3,4,108.42131515902969
12,12,7,5,12,1,117.66846489341349
12,8,2,4,2,1,74.76338588542643
16,14,4,6,2,2,116.63183095034654
6,11,4,6,3,1,73.40026753209183
7,12,1,2,2,4,84.54155200948821
12,9,8,8,12,4,128.50760223612784
15,3,3,6,9,0,83.1533128567241
3,7,8,6,1,1,51.95465050024234
7,12,8,1,8,0,82.67177492242601
15,0,1,9,3,4,84.71989205590677
9,6,8,2,9,1,80.96635707486995
11,11,8,2,2,4,103.84482664161148
11,5,1,5,1,0,56.72299713311209
4,12,5,3,6,0,66.80791236917119
15,11,8,3,8,3,123.21329597738249
0,0,3,0,3,3,26.105637809883962
8,14,1,5,4,1,86.75801777432093
11,3,6,7,1,1,61.83651271738241
4,11,8,7,13,1,92.71956706753149
19,14,5,7,5,1,126.5232634981175
2,13,3,4,4,1,67.1987332861804
4,4,0,9,0,1,40.66758814844029
1,10,3,5,6,1,59.513024217535595
13,7,2,4,0,0,69.13516943729432
1,14,6,3,9,0,76.7814233131399
12,3,9,3,8,0,76.10611274535628
6,2,4,3,7,4,67.74214205984859
9,1,2,3,3,2,50.91689992035076
12,3,1,5,5,4,80.74914303676066
15,10,1,5,0,1,89.21948777147927
13,9,4,4,4,2,91.85051548599672
10,13,7,8,2,0,92.39412670799639
9,12,7,7,3,0,89.2389423330779
5,3,4,9,11,3,77.90696375620706
3,12,1,5,3,1,63.03813508304269
0,9,3,8,7,1,57.51935147522164
6,4,6,4,9,3,75.32660558229256
8,12,5,9,9,4,116.81819226878478
7,6,9,3,12,3,92.04208011424849
4,8,6,5,2,1,60.24298785570356
18,1,4,3,0,0,66.13004805846028
9,4,1,7,4,3,72.18268109717314
10,10,7,6,1,2,86.96642347643197
14,9,1,4,4,0,80.08791233876698
5,8,7,9,15,4,107.34977832467811
14,11,6,5,5,0,97.33389135172234
4,13,2,6,3,4,87.75088165217208
18,12,3,1,0,0,94.76955074785585
18,2,6,8,6,1,95.9663360424498
9,0,3,6,1,4,60.362706046998994
11,1,8,7,6,4,84.99130035372173
3,13,6,4,9,3,91.37024844703322
17,5,0,2,1,0,69.19325061966127
15,4,0,1,1,4,80.52153787198574
7,0,3,1,2,4,49.05441358335912
3,0,8,2,2,0,22.847121426544625
11,10,3,0,2,0,72.61343171204437
1,3,4,0,1,2,29.104622715599994
3,11,0,6,3,3,70.74943898992022
4,14,1,9,0,4,84.35475247086123
2,3,3,7,2,0,28.916804522088427
8,14,3,5,6,4,107.27552802035608
17,5,9,6,10,2,109.94356916108259
10,5,5,0,0,2,62.559626619928686
2,9,5,0,5,4,67.59195325224364
1,13,7,8,8,3,90.46459051200858
8,5,8,4,12,1,83.2538385965052
13,0,0,6,5,4,75.75072984478786
3,9,0,5,5,2,59.66325108845633
8,8,5,3,5,3,85.61140071962157
12,10,3,0,2,0,70.53483598292793
17,6,3,3,4,3,94.72690978523086
14,6,0,9,1,3,89.54920067224278
9,10,8,9,6,4,106.48113761890497
15,6,2,7,0,3,91.30556574906832
11,1,4,0,3,0,47.55377640875664
19,1,9,1,2,4,96.56600745168332
4,5,0,7,6,2,56.261943398071374
1,6,7,1,0,0,28.94919909707706
9,2,2,9,5,4,75.44749165514263
0,12,0,8,6,4,76.84556423699024
6,3,9,2,10,1,67.6153360098537
16,13,5,2,0,0,93.91450247696936
15,11,0,5,2,3,104.01269452114236
2,2,2,2,0,0,18.810415456262763
13,6,4,8,6,0,81.63763091995979
9,6,3,7,10,1,82.753182836833
6,3,6,3,5,3,61.012240369785644
16,12,5,5,6,1,112.65294855233377
5,6,2,7,7,1,61.88273012709873
3,4,7,3,7,1,50.6091189910531
16,0,7,4,8,0,77.51557274383148
8,9,1,6,4,1,69.97176632941903
3,3,6,7,8,2,61.45845182455166
6,6,0,6,6,3,68.03692459654327
1,12,1,7,8,3,77.06582288883571
16,14,7,3,5,1,116.49540692877015
7,1,0,0,0,0,23.254995291966026
14,1,1,5,0,4,72.9111144125121
14,0,0,4,2,4,70.96966485131384
7,1,4,3,1,0,31.145279032742668
15,9,6,1,2,1,91.37313364916126
18,13,5,0,1,1,105.44532108691905
10,7,5,8,13,2,103.0829185972002
1,10,5,1,5,4,74.60431043933767
16,7,7,8,2,4,113.5728845597141
15,7,4,5,1,3,94.221058526422
14,14,9,5,7,1,117.05386033258041
12,0,6,1,6,0,53.6873300597918
14,0,2,5,7,1,71.72408867501565
3,11,8,2,5,1,68.19636850535962
15,9,9,6,8,2,115.66317028427586
11,3,2,9,8,0,68.90906306372938
3,5,5,3,1,2,46.491702455737816
2,7,2,8,9,2,69.28282564085256
16,12,0,4,4,2,109.84710025164266
17,1,0,9,8,2,89.90370036153887
17,12,2,2,2,1,102.08975693175829
16,2,3,0,0,3,72.40982636242714
11,5,1,0,0,1,55.96055713569217
3,9,8,3,7,2,73.19206559881248
11,3,7,9,1,2,71.55174780763429
19,11,2,9,5,3,130.84031518598852
14,1,6,3,3,4,81.99707830855645
15,6,3,8,11,0,97.49708049451283
4,3,4,7,11,2,66.55556026778385
14,7,3,3,5,2,88.7267193902381
16,7,8,5,2,1,94.43050425310614
17,6,6,6,5,2,103.00740051440687
4,9,3,9,6,2,73.81041018680259
12,8,7,7,9,0,99.55379866591294
18,3,1,3,2,1,74.7854153445163
12,6,6,0,4,4,89.90656734283105
17,9,0,4,4,2,100.91359307774259
13,9,7,0,3,2,88.34880544730933
3,14,5,3,7,4,93.92533861981
3,11,4,6,1,3,68.31489688304049
19,0,8,6,6,4,109.93297843987935
19,3,8,0,0,4,95.06408475032643
18,1,2,8,6,1,85.6343734284589
12,8,8,1,0,4,94.69040599572352
11,4,8,4,3,1,68.7520462911834
6,2,1,5,6,4,65.78881804512143
11,3,4,0,3,2,63.98505295784581
3,5,1,1,0,2,32.44202955384357
1,9,0,6,1,3,53.45781855258846
1,0,6,5,11,4,59.073211982528036
4,6,3,5,5,0,49.671143656351624
9,7,4,5,5,4,88.87652012755169
9,6,3,6,7,0,68.58567051578797
8,6,5,9,12,4,101.37425501348045
12,8,1,8,9,1,93.18318655231397
6,12,7,8,11,2,107.9226187750899
4,3,3,1,0,0,23.984648858415532
9,13,7,1,3,0,80.63558863999712
9,6,2,4,3,4,78.25769293863907
5,8,4,9,1,2,63.67369268007539
18,14,2,6,7,3,135.46389644627814
7,4,6,2,3,0,46.02399075001374
0,1,2,2,4,2,24.62551557669216
16,14,7,3,1,2,111.72949163008602
6,4,8,2,3,0,44.718837921333225
13,3,1,2,3,1,65.13665590516108
16,7,2,7,8,1,101.84317752760373
8,14,6,6,4,4,110.24477446382214
16,4,4,6,5,4,103.6625260687584
4,8,9,9,9,2,85.26377961165667
19,8,6,1,6,0,101.340958278719
7,2,1,8,8,1,60.82742514796707
5,12,3,5,8,2,89.87685821888535
10,9,0,2,2,1,65.88381871835644
18,14,4,8,10,0,135.43992710255992
3,5,7,8,1,1,46.36869760302906
17,5,0,5,0,3,86.07608990224773
0,3,6,9,1,4,50.1481365835494
12,10,6,5,6,1,96.53180942872768
13,12,6,7,11,0,116.52766417347976
0,9,0,7,6,0,50.42381413298476
10,2,2,5,7,3,74.2256697817152
16,0,1,6,2,0,62.470986617394544
3,11,4,3,5,3,76.09150453989115
11,6,1,0,1,2,62.84916979098844
9,14,4,3,7,1,97.37127693501965
5,14,4,7,9,0,88.33510651803793
0,4,3,7,7,4,57.31428840438984
6,13,6,1,5,1,82.92558047970326
15,9,9,6,2,3,108.89108891375952
13,14,5,0,5,1,99.75899865837862
19,6,1,1,1,1,82.47468974082244
19,0,3,7,1,0,72.06999207074333
5,7,6,9,12,4,100.09886458001537
4,2,8,3,7,2,56.16330456831303
17,6,8,2,10,4,121.97246283670347
14,11,2,1,1,3,93.97935313032784
5,2,0,5,4,4,55.18576909998996
18,13,8,3,4,4,133.5397793807381
0,2,7,2,3,3,38.4100676407945
0,9,6,2,3,4,63.376415486555615
12,8,5,9,7,2,99.48012851355708
2,12,9,2,2,1,65.70333312523583
9,1,6,7,10,2,73.581768126494
2,13,8,8,15,1,96.60274409630952
8,3,5,8,2,1,56.029594578840346
7,5,9,4,7,4,87.36679021204834
2,13,2,0,2,1,57.07831712532946
12,2,2,9,11,3,88.63351619200667
5,11,3,4,1,2,69.5945473746024
12,9,9,0,4,1,86.70298384095572
19,13,9,8,2,4,139.56523465974402
19,9,7,9,5,4,132.7160399540359
11,6,9,7,2,4,91.53274211808252
12,6,8,6,8,0,87.14648159987459
1,14,7,1,0,2,62.064896988138145
15,4,9,1,6,4,100.29998793879169
5,2,1,3,3,3,46.102579241622124
18,1,3,8,6,4,103.73981884990812
12,14,3,8,8,0,107.27948849837365
16,14,1,7,8,2,127.01198208168542
8,3,7,4,0,1,48.80851480584056
16,13,2,6,3,2,112.38439970281918
1,14,1,8,6,1,73.86063288984819
18,12,6,2,5,1,117.08459827959987
18,3,0,3,2,4,88.32162902310954
6,10,5,1,0,3,68.5180973286726
9,7,2,8,6,3,88.0105739594064
9,7,2,6,2,4,84.82318659337727
19,12,4,5,6,0,116.37175963245275
8,4,2,4,1,1,47.98007856438756
16,12,3,6,4,3,115.61911165906014
14,5,2,2,1,2,74.06969044076854
1,7,6,4,9,0,54.71515325696482
3,14,2,1,2,4,78.15745280541951
18,0,9,4,5,0,77.44185861430319
16,4,3,6,5,3,98.00283046833094
4,3,1,9,6,4,64.30256037292783
6,3,1,6,5,3,61.4539303355363
17,10,8,8,8,1,117.6536641243784
6,1,0,2,1,0,27.80230881185659
16,9,0,7,4,1,95.03037969020721
6,0,9,4,4,2,54.289368750894354
3,13,0,6,0,1,61.42547504775535
7,14,2,0,2,0,66.54252007494642
12,5,1,0,0,2,62.691053491279334
3,6,2,3,5,3,61.3130654911194
5,4,4,4,5,2,55.40416530058218
4,14,8,9,0,0,77.71665108520058
11,7,1,2,1,4,80.37146708738695
3,8,0,5,1,2,53.68071550789733
8,10,5,2,6,3,89.71897152839618
3,10,2,4,0,2,55.9520481527404
18,1,6,0,1,1,74.87432566658418
13,10,5,2,4,4,106.84280381845026
4,12,6,6,0,0,61.929355934141505
17,3,4,2,5,4,98.04777383659322
9,10,0,4,4,1,73.67030909917227
18,8,2,6,2,4,111.81576781431336
11,4,2,1,1,1,57.991243638420585
17,2,6,2,2,2,80.27629272019855
16,5,2,3,2,0,71.25095777293674
10,14,4,4,0,1,84.66623466333462
2,2,3,8,11,1,52.34723618046916
16,13,3,8,2,2,112.5848937768943
0,4,6,3,4,1,33.934517891482955
14,2,0,8,5,0,65.20282354463343
8,5,6,3,2,3,71.15019940778008
14,11,7,1,3,4,110.31525519486516
2,9,2,9,4,1,59.31552765330612
18,4,2,0,0,4,86.46678159264992
12,13,3,6,8,4,120.63701190662718
11,8,5,3,7,3,94.37249071300147
19,2,6,7,0,1,83.0464617258713
0,5,0,7,1,0,23.083202332083108
16,7,3,7,4,1,96.17934993288912
12,6,6,5,11,4,109.1671497113913
0,5,1,8,2,2,41.20417216992408
9,13,0,3,2,3,90.42867676812918
14,14,0,4,2,0,94.47548509445657
6,1,9,3,5,0,44.24983814893507
17,14,5,4,1,4,127.00893484952213
15,6,4,1,4,0,78.18835767581275
13,7,0,4,4,4,93.43196186323453
17,0,9,9,5,0,84.7222413550852
6,14,2,7,9,0,90.39906432213479
16,8,6,8,2,4,114.25473922650617
17,3,8,6,12,3,118.53056224597248
11,7,8,6,6,0,82.85731891476932
7,14,5,5,3,1,86.1155377987155
1,9,2,1,0,2,45.23840703644127
6,6,0,9,5,4,76.44309234987993
3,13,2,9,5,0,72.16321534429433
17,12,9,8,0,3,121.27978538597151
5,9,1,4,5,1,58.44100658942921
8,6,4,5,7,4,87.99574796043099
8,1,7,0,7,1,51.30263932548708
13,0,4,4,1,2,59.20176774519508
7,3,0,5,3,3,58.64002347601755
18,11,2,9,11,4,143.8635251958295
2,1,4,1,2,4,41.35054377537601
17,7,6,6,5,0,92.3605560851673
4,9,4,3,2,1,56.99202683695127
13,6,9,4,0,4,92.0846295321065
3,7,4,2,0,1,44.17643193098928
6,10,6,4,4,2,80.95271984312122
19,5,7,3,4,0,89.38217007419547
11,0,7,9,15,2,92.23176528237425
1,13,6,5,3,0,62.8652642989731
10,12,2,1,3,0,74.9240033096731
13,12,1,2,3,1,93.09138943922724
15,11,0,9,0,0,87.99706090775773
19,8,5,0,0,2,96.3995965266862
5,5,8,6,8,2,70.65338508869418
3,11,2,8,3,2,70.30784130533388
14,12,4,1,1,1,84.96360333287528
0,9,8,6,9,1,67.30447130496287
6,0,8,2,3,3,53.53793897185081
11,0,6,4,6,4,74.20646730145289
9,7,3,5,3,3,75.3633946261025
4,5,1,7,0,3,53.83244669517553
11,7,1,3,2,0,65.30340571175837
17,7,3,1,4,0,82.08862495664319
9,14,0,2,0,3,89.86549205012952
5,10,3,7,1,4,79.86490352969213
11,13,5,6,4,3,110.29748772698153
6,7,5,5,3,1,60.41626033673701
17,9,6,4,7,2,116.97811796248422
1,14,4,4,5,3,79.06396748684043
9,6,8,0,6,0,65.97593015489578
14,6,1,5,1,4,90.16475583861252
11,9,1,8,3,0,76.01594974619437
16,3,3,7,3,1,76.95858751662863
3,8,3,9,11,0,69.66353498451771
6,11,3,0,0,0,53.96351393042938
8,1,0,5,1,4,53.46417743895285
18,10,3,2,1,4,114.48105430989763
6,8,4,5,3,0,63.58465336165147
1,9,8,8,15,0,77.36174962164708
5,2,2,5,0,3,44.794882169533885
17,13,2,7,7,1,119.00312080988824
5,12,4,5,0,3,81.37679875200196
12,14,9,5,12,4,139.78346957077093
18,1,5,6,7,3,101.05391142487998
1,12,2,9,10,3,89.56366511430586
11,3,0,3,0,0,45.860307709673386
14,4,9,7,7,0,86.8272333186004
13,1,7,3,9,1,80.03786462930401
5,12,0,6,0,2,69.75577675238982
17,14,1,0,1,2,104.5082009834601
4,0,2,8,4,3,45.55157727223216
17,9,5,9,8,1,115.02069365293912
2,10,3,8,8,1,72.51843711443288
2,4,3,6,5,4,61.746894953133186
9,8,8,7,15,0,103.30345659818083
18,14,5,1,2,4,125.7825934146755
2,11,1,9,6,2,73.28041304841241
11,11,6,9,2,1,92.19959643358088
15,14,2,6,6,2,118.23530864722208
16,4,8,0,7,0,85.45975770875944
6,11,5,2,4,0,67.3082419789564
12,10,7,5,4,0,91.03171534314563
1,9,0,4,3,2,49.767403105511676
3,8,1,4,2,1,49.48283270148904
9,13,5,8,11,4,122.71448676495532
6,12,2,5,7,1,77.72555139915356
16,11,0,2,2,1,90.35706306598645
19,9,5,1,5,3,116.44825946069305
5,5,4,8,5,1,63.242995642602985
18,2,8,9,1,4,101.48082490812747
4,3,5,3,3,3,51.26162314220104
9,3,4,4,4,1,59.579339517589666
8,0,0,8,4,3,55.401157360653016
12,2,0,4,2,1,54.832481856935615
18,2,0,6,1,0,69.34422895575369
5,12,6,1,4,0,66.52686732751008
3,13,5,1,4,1,64.63401419573994
2,0,4,3,1,3,30.09965992029186
2,12,3,7,4,4,83.22983937311595
3,8,7,1,2,0,47.89200618825852
4,10,7,9,14,3,106.8724674007186
7,0,4,6,2,4,59.51107202396851
15,8,3,0,0,3,85.79962475133779
2,0,1,8,8,1,36.30916710177821
11,1,6,9,13,0,78.59743781367548
7,1,4,5,1,0,36.495876758963355
12,13,2,0,0,0,76.15345976802
3,5,8,9,2,1,53.050945933640904
13,6,8,5,12,4,114.85560601755495
13,10,9,4,11,4,128.1688108615704
12,0,7,4,6,0,59.30387274328132
5,2,0,4,3,4,49.80485616675396
16,1,2,3,5,0,68.04045823838223
3,7,1,6,0,4,59.844599941248106
7,8,3,8,0,0,57.749755236291016
16,12,1,3,0,4,110.53797631050605
2,1,7,1,2,3,39.193575212796716
16,1,0,1,1,0,57.99827758024704
8,9,3,1,2,0,61.26585226923855
1,14,4,6,5,2,80.41440616956292
12,8,9,3,6,0,86.52385834284593
19,13,3,3,4,4,133.9992523522172
1,3,7,0,2,3,42.24153276301178
19,4,1,3,4,3,96.51477252037972
10,12,8,5,4,4,108.22291923744348
14,10,1,1,0,1,78.37464834362932
10,8,1,3,3,0,65.630248328192
2,5,1,6,6,3,54.10058598374318
2,9,9,8,1,4,74.49253826868751
11,11,7,1,2,3,96.99446067456259
4,8,2,7,6,3,75.13366793089085
19,8,9,5,11,4,135.09472197961287
6,6,9,7,10,2,82.53470587102727
6,13,7,1,7,3,99.91777275941475
12,11,6,0,1,3,95.55913481586344
8,9,9,6,13,1,98.83414557055121
12,8,3,8,6,2,92.22313566034312
11,4,6,8,10,1,84.30098587495765
12,4,7,1,4,4,86.61832208568343
9,11,5,3,8,0,89.55385671391382
0,7,5,0,0,4,51.82651502045418
7,9,2,6,0,2,64.44862901302162
15,3,4,1,5,4,89.40845744615768
12,8,9,3,8,2,98.6859045684575
2,6,1,1,0,1,31.673900613938446
2,6,4,0,2,3,45.13787837551881
4,12,4,6,4,4,86.90836324564367
10,14,6,5,3,4,109.46547776419395
6,2,3,1,0,3,44.84720917184036
9,3,5,3,3,4,70.5702822572741
9,6,8,2,3,4,82.25764461048381
19,10,3,2,2,0,98.02183693714328
1,10,5,2,3,0,50.68504167624882
2,13,8,3,9,3,95.43155100942293
7,4,9,0,3,1,55.712025350761714
10,11,0,0,0,4,82.82285201638145
12,2,7,6,2,4,84.23249461358137
6,0,0,4,0,1,30.13432909402312
12,6,3,2,1,4,83.76362186501775
1,5,2,8,0,1,31.841319137571755
5,9,3,4,5,3,77.81635080634003
8,14,6,9,3,3,105.71640271722208
19,6,8,2,4,1,98.21259537958917
1,14,8,8,14,1,95.85624788505004
17,13,9,0,9,2,129.9640645777456
15,1,0,8,4,0,60.57672271242538
11,12,9,4,1,0,86.34905367126068
6,11,0,5,2,4,79.68987488163582
6,3,8,1,2,4,60.286118176880954
16,1,3,7,3,1,73.08561374894359
12,7,2,2,1,1,65.84119925716648
10,6,8,0,5,0,69.70496008763175
5,0,4,6,5,4,52.74421031074949
13,1,5,2,3,0,56.73857508360175
5,1,0,3,1,3,36.90488424256678
5,3,0,4,1,0,34.767157360000915
1,2,6,0,0,0,16.245372876968336
19,0,9,8,11,1,100.15333437928588
14,11,7,6,1,4,113.69364215303725
16,13,7,1,1,3,111.41484657791112
7,1,6,0,2,0,37.16977812217301
4,10,8,1,8,0,70.03544533106673
